przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,05:53:13
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,05:54:50
Dw.Wileński,01,162,EC Siekierki,2024-06-29,05:46:33
Sierakowskiego,01,162,EC Siekierki,2024-06-29,05:48:54
os.Panieńska,01,162,EC Siekierki,2024-06-29,05:50:15
most Świętokrzyski,03,162,EC Siekierki,2024-06-29,05:51:35
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-29,05:52:56
Topiel,03,162,EC Siekierki,2024-06-29,05:54:57
PKP Powiśle,03,162,EC Siekierki,2024-06-29,05:55:58
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,05:50:57
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,05:50:57
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,05:52:27
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,05:53:57
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,05:55:57
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,05:56:58
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,05:57:57
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-29,05:49:02
Małe Siekierki,02,148,Wiatraczna,2024-06-29,05:50:42
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-29,05:52:17
most Siekierkowski,04,148,Wiatraczna,2024-06-29,05:54:22
Gocław,06,148,Wiatraczna,2024-06-29,05:56:49
Horbaczewskiego,02,148,Wiatraczna,2024-06-29,05:57:38
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-29,05:58:24
Rogowska,01,500,rondo Radosława,2024-06-29,05:49:36
rondo Żaba,01,500,rondo Radosława,2024-06-29,05:49:36
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,05:53:17
Dw.Gdański,04,500,rondo Radosława,2024-06-29,05:56:28
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,05:57:53
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,05:59:45
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,05:50:04
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,05:51:38
Saska,01,523,Stare Bemowo,2024-06-29,05:52:55
Rozbrat,02,523,Stare Bemowo,2024-06-29,05:55:38
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,05:57:42
Marszałkowska,02,523,Stare Bemowo,2024-06-29,05:58:46
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,05:59:33
Dw.Gdański,05,6,Gocławek,2024-06-29,05:50:39
Park Traugutta,05,6,Gocławek,2024-06-29,05:54:01
most Gdański,03,6,Gocławek,2024-06-29,05:55:10
Wybrzeże Helskie,04,6,Gocławek,2024-06-29,05:56:36
rondo Starzyńskiego,04,6,Gocławek,2024-06-29,05:57:39
pl.Hallera,03,6,Gocławek,2024-06-29,05:59:40
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,05:48:54
Kino Femina,05,26,Wiatraczna,2024-06-29,05:51:16
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,05:54:17
Stare Miasto,01,26,Wiatraczna,2024-06-29,05:56:23
Park Praski,02,26,Wiatraczna,2024-06-29,05:58:44
Dw.Wileński,07,26,Wiatraczna,2024-06-29,06:01:36
Ząbkowska,03,26,Wiatraczna,2024-06-29,06:02:52
Kijowska,03,26,Wiatraczna,2024-06-29,06:05:28
Wiatraczna,22,521,Falenica,2024-06-29,05:51:14
Centrum,09,9,Gocławek,2024-06-29,05:50:50
Krucza,05,9,Gocławek,2024-06-29,05:51:39
Muzeum Narodowe,05,9,Gocławek,2024-06-29,05:52:39
most Poniatowskiego,03,9,Gocławek,2024-06-29,05:56:13
rondo Waszyngtona,06,9,Gocławek,2024-06-29,05:58:14
Berezyńska,02,9,Gocławek,2024-06-29,06:00:51
Park Skaryszewski,04,9,Gocławek,2024-06-29,06:02:39
PKP Powiśle,04,162,Pl Hallera,2024-06-29,05:52:41
Topiel,01,162,Pl Hallera,2024-06-29,05:53:16
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-29,05:54:23
most Świętokrzyski,02,162,Pl Hallera,2024-06-29,05:55:48
os.Panieńska,02,162,Pl Hallera,2024-06-29,05:57:06
Sierakowskiego,02,162,Pl Hallera,2024-06-29,05:57:41
Ząbkowska,06,162,Pl Hallera,2024-06-29,05:58:52
Wola-Ratusz,01,190,CH Marki,2024-06-29,05:54:04
Kino Femina,01,190,CH Marki,2024-06-29,05:55:25
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,05:57:42
Stare Miasto,01,190,CH Marki,2024-06-29,05:59:18
Park Praski,02,190,CH Marki,2024-06-29,06:01:08
Dw.Wileński,04,190,CH Marki,2024-06-29,06:04:10
Rzeszotarskiej,02,190,CH Marki,2024-06-29,06:05:11
Szwedzka,02,190,CH Marki,2024-06-29,06:06:06
Szwedzka,02,190,CH Marki,2024-06-29,02:03:43
Szwedzka,01,190,Os. Górczewska,2024-06-29,05:54:04
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,05:55:12
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,05:57:51
Park Praski,01,190,Os. Górczewska,2024-06-29,05:59:44
Stare Miasto,02,190,Os. Górczewska,2024-06-29,06:01:08
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,06:03:07
Kino Femina,02,190,Os. Górczewska,2024-06-29,06:04:30
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,06:05:42
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,05:56:23
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,05:57:59
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,06:00:05
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,06:02:36
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,06:05:13
Krucza,06,9,P+R Al. Krakowska,2024-06-29,06:06:59
Centrum,10,9,P+R Al. Krakowska,2024-06-29,06:09:00
Ząbkowska,03,26,Wiatraczna,2024-06-29,05:55:13
Kijowska,03,26,Wiatraczna,2024-06-29,05:56:38
Grenadierów,02,521,Falenica,2024-06-29,05:56:42
Wiatraczna,22,521,Falenica,2024-06-29,05:58:53
Centrum,09,9,Gocławek,2024-06-29,05:58:13
Krucza,05,9,Gocławek,2024-06-29,05:59:08
Muzeum Narodowe,05,9,Gocławek,2024-06-29,06:00:19
most Poniatowskiego,03,9,Gocławek,2024-06-29,06:03:37
rondo Waszyngtona,06,9,Gocławek,2024-06-29,06:05:49
Berezyńska,02,9,Gocławek,2024-06-29,06:07:01
Park Skaryszewski,04,9,Gocławek,2024-06-29,06:08:27
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-29,06:00:28
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-29,06:01:08
Gocław,09,148,Lotnisko Chopina,2024-06-29,06:03:46
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-29,06:04:47
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-29,06:06:55
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-29,06:09:28
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-29,06:10:13
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,06:01:52
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,06:02:32
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,06:03:33
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,06:04:54
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,06:07:35
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,06:08:16
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,06:09:56
Rogowska,01,500,rondo Radosława,2024-06-29,06:01:57
pl.Hallera,04,6,Metro Młociny,2024-06-29,06:01:44
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,06:03:35
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,06:04:50
most Gdański,04,6,Metro Młociny,2024-06-29,06:06:01
Park Traugutta,04,6,Metro Młociny,2024-06-29,06:07:01
Dw.Gdański,06,6,Metro Młociny,2024-06-29,06:09:53
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,06:02:57
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,06:03:58
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,06:05:59
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,06:10:06
Krucza,06,9,P+R Al. Krakowska,2024-06-29,06:11:52
Centrum,10,9,P+R Al. Krakowska,2024-06-29,06:13:28
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,06:05:09
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,06:07:06
Saska,01,523,Stare Bemowo,2024-06-29,06:08:12
Rozbrat,02,523,Stare Bemowo,2024-06-29,06:10:34
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,06:12:36
Marszałkowska,02,523,Stare Bemowo,2024-06-29,06:13:31
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,06:15:03
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,06:05:07
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,06:06:43
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,06:07:58
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,06:10:04
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,06:12:30
Krucza,06,9,P+R Al. Krakowska,2024-06-29,06:14:57
Centrum,10,9,P+R Al. Krakowska,2024-06-29,06:16:38
Pelcowizna,06,114,UKSW,2024-06-29,06:07:41
PKP Toruńska,01,114,UKSW,2024-06-29,06:09:00
Żerań FSO,03,114,UKSW,2024-06-29,06:10:09
most Grota-Roweckiego,01,114,UKSW,2024-06-29,06:12:10
Czarnieckiego,02,114,UKSW,2024-06-29,06:14:42
pl.Wilsona,06,114,UKSW,2024-06-29,06:18:08
Suzina,02,114,UKSW,2024-06-29,06:19:20
Szwedzka,01,190,Os. Górczewska,2024-06-29,06:07:34
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,06:09:04
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,06:11:34
Park Praski,01,190,Os. Górczewska,2024-06-29,06:13:04
Stare Miasto,02,190,Os. Górczewska,2024-06-29,06:15:34
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,06:18:03
Kino Femina,02,190,Os. Górczewska,2024-06-29,06:19:03
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,06:20:32
Centrum,09,9,Gocławek,2024-06-29,06:07:37
Krucza,05,9,Gocławek,2024-06-29,06:08:42
Muzeum Narodowe,05,9,Gocławek,2024-06-29,06:10:08
most Poniatowskiego,03,9,Gocławek,2024-06-29,06:12:59
rondo Waszyngtona,06,9,Gocławek,2024-06-29,06:15:00
Berezyńska,02,9,Gocławek,2024-06-29,06:16:37
Park Skaryszewski,04,9,Gocławek,2024-06-29,06:18:07
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-29,06:07:17
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,06:08:24
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,06:06:59
Kino Femina,05,26,Wiatraczna,2024-06-29,06:10:16
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,06:12:52
Stare Miasto,01,26,Wiatraczna,2024-06-29,06:14:58
Park Praski,02,26,Wiatraczna,2024-06-29,06:17:00
Dw.Wileński,07,26,Wiatraczna,2024-06-29,06:19:22
Ząbkowska,03,26,Wiatraczna,2024-06-29,06:21:28
Kijowska,03,26,Wiatraczna,2024-06-29,06:23:13
Szwedzka,02,190,CH Marki,2024-06-29,02:03:43
Kijowska,04,26,Metro Młociny,2024-06-29,06:11:31
Ząbkowska,04,26,Metro Młociny,2024-06-29,06:12:27
Dw.Wileński,03,26,Metro Młociny,2024-06-29,06:15:24
Park Praski,01,26,Metro Młociny,2024-06-29,06:16:16
Stare Miasto,02,26,Metro Młociny,2024-06-29,06:18:37
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-29,06:20:13
Kino Femina,06,26,Metro Młociny,2024-06-29,06:23:14
Wola-Ratusz,04,26,Metro Młociny,2024-06-29,06:25:00
Kołowa,01,500,rondo Radosława,2024-06-29,06:12:11
Rogowska,01,500,rondo Radosława,2024-06-29,06:13:22
rondo Żaba,01,500,rondo Radosława,2024-06-29,06:14:02
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,06:16:41
Dw.Gdański,04,500,rondo Radosława,2024-06-29,06:19:17
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,06:20:36
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,06:22:34
Wola-Ratusz,01,190,CH Marki,2024-06-29,06:11:48
Kino Femina,01,190,CH Marki,2024-06-29,06:13:47
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,06:15:17
Stare Miasto,01,190,CH Marki,2024-06-29,06:16:48
Park Praski,02,190,CH Marki,2024-06-29,06:18:48
Dw.Wileński,04,190,CH Marki,2024-06-29,06:20:18
Rzeszotarskiej,02,190,CH Marki,2024-06-29,06:21:18
Szwedzka,02,190,CH Marki,2024-06-29,06:22:19
Dw.Gdański,05,6,Gocławek,2024-06-29,06:14:38
Park Traugutta,05,6,Gocławek,2024-06-29,06:17:00
most Gdański,03,6,Gocławek,2024-06-29,06:17:46
Wybrzeże Helskie,04,6,Gocławek,2024-06-29,06:18:55
rondo Starzyńskiego,04,6,Gocławek,2024-06-29,06:19:47
pl.Hallera,03,6,Gocławek,2024-06-29,06:21:53
Dw.Wileński,01,162,EC Siekierki,2024-06-29,06:14:43
Sierakowskiego,01,162,EC Siekierki,2024-06-29,06:16:58
os.Panieńska,01,162,EC Siekierki,2024-06-29,06:18:12
most Świętokrzyski,03,162,EC Siekierki,2024-06-29,06:19:43
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-29,06:21:11
Topiel,03,162,EC Siekierki,2024-06-29,06:22:47
PKP Powiśle,03,162,EC Siekierki,2024-06-29,06:23:44
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,06:15:53
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,06:18:07
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,06:18:58
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,06:20:01
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,06:22:34
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,06:23:07
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,06:24:47
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,06:16:01
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,06:17:46
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,06:18:32
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,06:22:09
Krucza,06,9,P+R Al. Krakowska,2024-06-29,06:26:31
Centrum,10,9,P+R Al. Krakowska,2024-06-29,06:27:32
Centrum,09,9,Gocławek,2024-06-29,06:18:15
Krucza,05,9,Gocławek,2024-06-29,06:19:21
Muzeum Narodowe,05,9,Gocławek,2024-06-29,06:20:16
most Poniatowskiego,03,9,Gocławek,2024-06-29,06:23:39
rondo Waszyngtona,06,9,Gocławek,2024-06-29,06:25:45
Berezyńska,02,9,Gocławek,2024-06-29,06:26:50
Park Skaryszewski,04,9,Gocławek,2024-06-29,06:27:51
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,06:20:42
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,06:20:42
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,06:21:42
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,06:23:12
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,06:25:12
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,06:26:12
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,06:27:12
Wiatraczna,22,521,Falenica,2024-06-29,06:19:20
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,06:20:22
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,06:22:13
Saska,01,523,Stare Bemowo,2024-06-29,06:23:20
Rozbrat,02,523,Stare Bemowo,2024-06-29,06:25:28
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,06:27:13
Marszałkowska,02,523,Stare Bemowo,2024-06-29,06:28:12
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,06:29:22
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-29,06:21:48
Małe Siekierki,02,148,Wiatraczna,2024-06-29,06:24:23
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-29,06:25:51
most Siekierkowski,04,148,Wiatraczna,2024-06-29,06:28:12
Gocław,06,148,Wiatraczna,2024-06-29,06:31:21
Horbaczewskiego,02,148,Wiatraczna,2024-06-29,06:32:08
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-29,06:33:05
pl.Hallera,04,6,Metro Młociny,2024-06-29,06:22:06
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,06:23:57
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,06:25:24
most Gdański,04,6,Metro Młociny,2024-06-29,06:26:29
Park Traugutta,04,6,Metro Młociny,2024-06-29,06:27:29
Dw.Gdański,06,6,Metro Młociny,2024-06-29,06:30:36
Szwedzka,01,190,Os. Górczewska,2024-06-29,06:23:03
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,06:24:35
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,06:25:50
Park Praski,01,190,Os. Górczewska,2024-06-29,06:26:57
Stare Miasto,02,190,Os. Górczewska,2024-06-29,06:29:30
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,06:31:28
Kino Femina,02,190,Os. Górczewska,2024-06-29,06:32:56
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,06:34:37
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,06:23:16
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,06:24:47
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,06:26:28
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,06:28:39
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,06:31:21
Krucza,06,9,P+R Al. Krakowska,2024-06-29,06:32:47
Centrum,10,9,P+R Al. Krakowska,2024-06-29,06:34:28
PKP Powiśle,04,162,Pl Hallera,2024-06-29,06:26:10
Topiel,01,162,Pl Hallera,2024-06-29,06:27:30
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-29,06:29:10
most Świętokrzyski,02,162,Pl Hallera,2024-06-29,06:31:10
os.Panieńska,02,162,Pl Hallera,2024-06-29,06:32:10
Sierakowskiego,02,162,Pl Hallera,2024-06-29,06:33:10
Ząbkowska,06,162,Pl Hallera,2024-06-29,06:34:48
Wola-Ratusz,01,190,CH Marki,2024-06-29,06:25:51
Kino Femina,01,190,CH Marki,2024-06-29,06:27:59
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,06:30:46
Stare Miasto,01,190,CH Marki,2024-06-29,06:32:50
Park Praski,02,190,CH Marki,2024-06-29,06:35:27
Dw.Wileński,04,190,CH Marki,2024-06-29,06:37:59
Rzeszotarskiej,02,190,CH Marki,2024-06-29,06:39:18
Szwedzka,02,190,CH Marki,2024-06-29,06:40:22
Szwedzka,02,190,CH Marki,2024-06-29,02:03:43
Centrum,09,9,Gocławek,2024-06-29,06:27:08
Krucza,05,9,Gocławek,2024-06-29,06:28:29
Muzeum Narodowe,05,9,Gocławek,2024-06-29,06:29:14
most Poniatowskiego,03,9,Gocławek,2024-06-29,06:32:20
rondo Waszyngtona,06,9,Gocławek,2024-06-29,06:33:47
Berezyńska,02,9,Gocławek,2024-06-29,06:35:07
Park Skaryszewski,04,9,Gocławek,2024-06-29,06:36:28
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-29,06:31:19
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-29,06:32:26
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-29,06:33:35
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-29,06:36:48
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,06:39:56
Rogowska,02,500,Bródno Podgrodzie,2024-06-29,06:40:52
Kołowa,02,500,Bródno Podgrodzie,2024-06-29,06:41:53
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-29,06:30:23
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-29,06:30:58
Gocław,09,148,Lotnisko Chopina,2024-06-29,06:32:08
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-29,06:33:03
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-29,06:35:18
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-29,06:37:38
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-29,06:38:13
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,06:29:01
Kino Femina,05,26,Wiatraczna,2024-06-29,06:30:11
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,06:33:23
Stare Miasto,01,26,Wiatraczna,2024-06-29,06:35:04
Park Praski,02,26,Wiatraczna,2024-06-29,06:37:05
Dw.Wileński,07,26,Wiatraczna,2024-06-29,06:39:36
Ząbkowska,03,26,Wiatraczna,2024-06-29,06:41:23
Kijowska,03,26,Wiatraczna,2024-06-29,06:43:44
Kijowska,04,26,Metro Młociny,2024-06-29,06:31:23
Ząbkowska,04,26,Metro Młociny,2024-06-29,06:32:19
Dw.Wileński,03,26,Metro Młociny,2024-06-29,06:35:20
Park Praski,01,26,Metro Młociny,2024-06-29,06:36:16
Stare Miasto,02,26,Metro Młociny,2024-06-29,06:38:37
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-29,06:40:12
Kino Femina,06,26,Metro Młociny,2024-06-29,06:41:38
Wola-Ratusz,04,26,Metro Młociny,2024-06-29,06:43:04
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,04:58:33
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,05:00:09
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,05:00:44
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,05:01:09
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,06:30:52
Rogowska,02,500,Bródno Podgrodzie,2024-06-29,06:31:27
Kołowa,02,500,Bródno Podgrodzie,2024-06-29,06:32:07
Wiatraczna,22,521,Falenica,2024-06-29,06:33:38
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,06:35:30
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,06:37:10
Saska,01,523,Stare Bemowo,2024-06-29,06:38:20
Rozbrat,02,523,Stare Bemowo,2024-06-29,06:41:00
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,06:42:40
Marszałkowska,02,523,Stare Bemowo,2024-06-29,06:43:30
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,06:44:20
Pelcowizna,06,114,UKSW,2024-06-29,06:37:00
PKP Toruńska,01,114,UKSW,2024-06-29,06:38:30
Żerań FSO,03,114,UKSW,2024-06-29,06:39:30
most Grota-Roweckiego,01,114,UKSW,2024-06-29,06:42:00
Czarnieckiego,02,114,UKSW,2024-06-29,06:45:00
pl.Wilsona,06,114,UKSW,2024-06-29,06:47:30
Suzina,02,114,UKSW,2024-06-29,06:48:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,06:36:31
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,06:38:07
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,06:39:55
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,06:41:52
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,06:44:14
Krucza,06,9,P+R Al. Krakowska,2024-06-29,06:45:15
Centrum,10,9,P+R Al. Krakowska,2024-06-29,06:47:22
Wola-Ratusz,01,190,CH Marki,2024-06-29,06:37:25
Kino Femina,01,190,CH Marki,2024-06-29,06:39:54
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,06:41:30
Stare Miasto,01,190,CH Marki,2024-06-29,06:43:11
Park Praski,02,190,CH Marki,2024-06-29,06:45:10
Dw.Wileński,04,190,CH Marki,2024-06-29,06:47:56
Rzeszotarskiej,02,190,CH Marki,2024-06-29,06:49:01
Szwedzka,02,190,CH Marki,2024-06-29,06:49:59
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,06:38:03
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,06:39:22
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,06:40:24
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,06:41:43
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,06:44:22
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,06:45:13
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,06:46:43
Szwedzka,01,190,Os. Górczewska,2024-06-29,06:38:15
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,06:39:43
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,06:42:07
Park Praski,01,190,Os. Górczewska,2024-06-29,06:42:51
Stare Miasto,02,190,Os. Górczewska,2024-06-29,06:45:10
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,06:47:28
Kino Femina,02,190,Os. Górczewska,2024-06-29,06:49:11
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,06:50:31
Centrum,09,9,Gocławek,2024-06-29,06:38:38
Krucza,05,9,Gocławek,2024-06-29,06:39:28
Muzeum Narodowe,05,9,Gocławek,2024-06-29,06:40:44
most Poniatowskiego,03,9,Gocławek,2024-06-29,06:43:30
rondo Waszyngtona,06,9,Gocławek,2024-06-29,06:45:16
Berezyńska,02,9,Gocławek,2024-06-29,06:47:02
Park Skaryszewski,04,9,Gocławek,2024-06-29,06:48:12
pl.Hallera,04,6,Metro Młociny,2024-06-29,06:41:22
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,06:43:08
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,06:44:44
most Gdański,04,6,Metro Młociny,2024-06-29,06:45:34
Park Traugutta,04,6,Metro Młociny,2024-06-29,06:46:45
Dw.Gdański,06,6,Metro Młociny,2024-06-29,06:49:32
Kołowa,01,500,rondo Radosława,2024-06-29,06:43:14
Rogowska,01,500,rondo Radosława,2024-06-29,06:44:03
rondo Żaba,01,500,rondo Radosława,2024-06-29,06:44:49
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,06:47:32
Dw.Gdański,04,500,rondo Radosława,2024-06-29,06:50:45
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,06:51:31
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,06:54:21
Szwedzka,02,190,CH Marki,2024-06-29,02:03:43
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,06:46:55
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,06:47:35
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,06:49:03
